please give me flights from atlanta to boston on wednesday morning and thursday afternoon 		 please give me flights from atlanta to boston on wednesday afternoon and thursday morning 		 Score: 0.9979
show me flights from washington dc to san francisco with a stopover in denver 		 i would like to originate my flight in washington dc stop in denver with the destination city of san francisco 		 Score: 0.8406
list all flights on continental leaving denver and arriving at chicago on monday before noon 		 list all flights on continental leaving denver on monday 		 Score: 0.8406
i need a flight from philadelphia to denver 		 now get me from pittsburgh to denver 		 Score: 0.8406
and what are the flights from nashville to tacoma on the eighteenth again 		 what are the flights from nashville to tacoma on tuesday the eighteenth of may 		 Score: 0.8405
what are the flights from denver to san francisco 		 is there a nonstop flight from denver to san francisco 		 Score: 0.8405
please give me direct morning flights from pittsburgh to atlanta 		 i would like direct coach flights from pittsburgh to atlanta 		 Score: 0.8405
is there a flight between san francisco and boston with a stopover in dallas fort worth 		 are there any flights from boston to san francisco with a stopover in dallas 		 Score: 0.8405
id like to see all flights from denver to philadelphia 		 id like to see all the flights from boston to philadelphia 		 Score: 0.8405
please show me the flights from atlanta to denver 		 show me your flights from atlanta to denver on june fourth 		 Score: 0.8405
show me flights from dallas to atlanta on tuesday 		 tell me about flights from charlotte to atlanta next tuesday 		 Score: 0.8405
what are all the flights from boston to dallas 		 what flights go from boston to san francisco with a stop in dallas 		 Score: 0.8405
list the flights from philadelphia to dallas on american airlines 		 what are the flights from dallas to philadelphia 		 Score: 0.8405
show me all flights from pittsburgh to san francisco 		 show all monday flights from san francisco to pittsburgh 		 Score: 0.8405
are there any united airlines flights between boston and dallas 		 what flights are available from boston to dallas 		 Score: 0.8404
list the flights from denver to baltimore 		 show me all flights from denver or philadelphia or pittsburgh to baltimore 		 Score: 0.8404
what is the first flight from boston to dallas 		 what flights are there from boston to dallas 		 Score: 0.8404
list all flights arriving in pittsburgh monday evening from san francisco that first class 		 show all monday flights from san francisco to pittsburgh 		 Score: 0.8404
i want to see the cheapest flight from denver to pittsburgh 		 what is your cheapest flight from pittsburgh to denver 		 Score: 0.8404
show me flights from baltimore to philadelphia please 		 show me the flights from pittsburgh to philadelphia 		 Score: 0.8404
show me the us air flights from atlanta to boston 		 show me the flights from boston to san francisco that stop in atlanta 		 Score: 0.8404
please show me early morning flights from atlanta to philadelphia on wednesday 		 show me flights from atlanta to philadelphia in the morning 		 Score: 0.8403
are there any flights from boston to san francisco which stop in denver 		 find a flight on american airlines from boston to san francisco that makes a stopover in denver 		 Score: 0.8403
which flights arrive in st louis from st paul on thursday morning 		 please list the thursday morning flights from st louis to st paul 		 Score: 0.8403
what flights are available from pittsburgh to oakland airport 		 what delta flights are available from pittsburgh to san francisco 		 Score: 0.8403
show afternoon flights from dallas to san francisco 		 show afternoon flights from houston to dallas 		 Score: 0.8403
show me the flights that go from atlanta to washington on thursday mornings 		 what is the earliest flight on thursday from atlanta to washington dc 		 Score: 0.8403
from san francisco to denver 		 show me flights from san francisco to denver 		 Score: 0.8403
what are the round trip flights from philadelphia to san francisco 		 list all united flights from philadelphia to san francisco 		 Score: 0.8403
i want to travel from philadelphia to san francisco with a stopover in dallas 		 show me flights to san francisco from philadelphia stopping in dallas 		 Score: 0.8402
list daily flights from boston to atlanta 		 please list the flights from washington dc to atlanta 		 Score: 0.8402
give me the earliest flight tomorrow on united airlines from st petersburg to milwaukee 		 give me the latest flight tomorrow on united airlines from milwaukee to tacoma 		 Score: 0.8402
does american airlines fly from atlanta to philadelphia 		 earliest flight from atlanta to philadelphia 		 Score: 0.8402
i need to go from boston to denver and then to san francisco 		 i want to fly from denver to san francisco with at least one stop 		 Score: 0.8402
flight information from oakland to denver 		 show me the latest flight from san francisco to denver 		 Score: 0.8401
what flights are there between atlanta and denver 		 list daily flights from atlanta to denver 		 Score: 0.8401
i would like to fly from denver to atlanta by way of pittsburgh 		 i would like to fly delta airlines from atlanta to pittsburgh 		 Score: 0.8401
show me the us air flights from atlanta to boston 		 show all nonstop flights from boston to atlanta 		 Score: 0.8401
show afternoon flights from dallas to san francisco 		 am flights from dallas to san francisco 		 Score: 0.8401
show me flights from atlanta to philadelphia in the morning 		 show me the flights from atlanta to philadelphia 		 Score: 0.8401
i would like a flight from philadelphia to dallas that makes a stop in atlanta 		 i would like a flight leaving from boston arriving in san francisco with a stopover in atlanta 		 Score: 0.8401
show all flights and fares from pittsburgh to san francisco 		 show me all flights for tomorrow from san francisco to pittsburgh 		 Score: 0.8401
flights from charlotte to baltimore 		 flights to baltimore 		 Score: 0.8401
show me all flights from san francisco to pittsburgh on friday 		 show me all flights for tomorrow from san francisco to pittsburgh 		 Score: 0.8400
show me all us air flights from atlanta to denver for the day after tomorrow 		 show me all flights from atlanta to denver which leave after 5 oclock pm the day after tomorrow 		 Score: 0.8400
show all flights from denver to san francisco 		 what flights go from denver to san francisco 		 Score: 0.8400
i would like to fly from atlanta to san francisco with a stopover in dallas 		 is there a flight from atlanta to san francisco which connects in dallas 		 Score: 0.8400
